t_index	term	df
11944	theft	2
11945	theme	7
11946	themselv	76
11947	then-agricultur	2
11948	then-missouri	1
11949	then-presid	1
11950	then-u	3
11951	theodor	2
11952	theolog	2
11953	theoret	3
11954	theori	29
11955	theoriz	4
11956	thepaid	1
11957	therapi	1
11958	thereaft	1
11959	therebi	2
11960	therefor	16
11961	therein	1
11962	theresa	1
11963	thermomet	2
11964	thescap	1
11965	thesi	1
11966	thevenot	2
11967	thi	626
11968	thick	15
11969	thicker	3
11970	thief	1
11971	thiessen	1
11972	thiev	6
11973	thigh	2
11974	thin	5
11975	thing	167
11976	thing99	1
11977	think	227
11978	thinker	1
11979	thinner	1
11980	third	124
11981	third-highest	1
11982	third-largest	5
11983	third-parti	2
11984	third-plac	1
11985	third-round	1
11986	third-seed	9
11987	third-set	3
11988	third-world	1
11989	thirdli	1
11990	thirteen	3
11991	thirti	1
11992	thirty-nin	6
11993	thirty-thre	4
11994	thirtysometh	1
11995	thoma	18
11996	thompson	4
11997	thorbjoern	2
11998	thorbjorn	1
11999	thorn	1
12000	thornburgh	1
12001	thornel	1
12002	thorni	1
12003	thorough	3
12004	thoroughfar	3
12005	thoroughli	1
12006	though	135
12007	thought	106
12008	thousand	156
12009	thrash	1
12010	thread	4
12011	threadbar	1
12012	threat	104
12013	threatcon	1
12014	threaten	46
12015	three	312
12016	three-day	16
12017	three-fifth	1
12018	three-fourth	1
12019	three-gam	1
12020	three-hour	4
12021	three-judg	1
12022	three-person	1
12023	three-quart	2
12024	three-room	3
12025	three-set	8
12026	three-sett	2
12027	three-stori	6
12028	three-tim	2
12029	three-way	1
12030	three-year-old	1
12031	threshold	2
12032	threw	16
12033	thrill	5
12034	thriller	1
12035	thrive	6
12036	throat	2
12037	throne	2
12038	throng	6
12039	throughout	70
12040	throw	17
12041	throwback	2
12042	thrower	1
12043	thrown	24
12044	thrust	3
12045	thu	19
12046	thug	5
12047	thugocraci	2
12048	thumb	3
12049	thumbs-up	3
12050	thunder	3
12051	thunderbird	1
12052	thurmond	1
12053	thursday	219
12054	thuzz	1
12055	thwart	5
12056	tia	2
12057	tiananmen	1
12058	tibet	2
12059	tick	3
12060	ticket	10
12061	tidal	2
12062	tide	7
12063	tie	97
12064	tie-break	6
12065	tiebreak	10
12066	tien	1
12067	tiffani	2
12068	tight	22
12069	tighten	11
12070	tighter	3
12071	tightest	2
12072	tightli	4
12073	tijan	3
12074	tilak	1
12075	tile	2
12076	till	5
12077	tilt	5
12078	tilt-rotor	1
12079	tim	15
12080	time	477
12081	timelin	4
12082	timet	4
12083	timid	2
12084	timism	1
12085	timo	1
12086	timocka	1
12087	timothi	4
12088	tin	1
12089	tini	23
12090	tinker	1
12091	tinkl	1
12092	tiot	1
12093	tip	55
12094	tipper	2
12095	tipster	1
12096	tire	29
12097	tireless	1
12098	tirelessli	2
12099	tirm	2
12100	titl	50
12101	titleist	1
12102	titlist	2
12103	tito	6
12104	tl	1
12105	tnt	7
12106	to-	1
12107	toadi	1
12108	toast	3
12109	toastst	1
12110	tobacco	3
12111	tod	2
12112	today	316
12113	todd	21
12114	toddler	3
12115	toe	3
12116	togeth	101
12117	togo	1
12118	tohouri	1
12119	toi	1
12120	toietnam	1
12121	toilet	3
12122	token	2
12123	tokov	1
12124	tokyo	25
12125	told	277
12126	toledo	15
12127	toler	12
12128	tolkach	1
12129	toll	78
12130	toll-fre	2
12131	tolli	1
12132	tolstoy	1
12133	tom	42
12134	tomahawk	6
12135	tomato	2
12136	tomb	1
12137	tomic	2
12138	tomislav	1
12139	tommi	9
12140	tomorrow	41
12141	tomorrow99	1
12142	ton	37
12143	tone	16
12144	tong	1
12145	tongu	7
12146	toni	34
12147	tonig	2
12148	tonight	104
12149	tonugu	1
12150	too-close-to-cal	1
12151	too-persist	1
12152	took	216
12153	tool	21
12154	toothless	1
12155	top	167
12156	top-rank	1
12157	top-secret	7
12158	top-seed	17
12159	topic	1
12160	topmost	1
12161	topolev	2
12162	toppl	26
12163	torch	11
12164	tore	41
12165	tori	1
12166	torment	10
12167	torn	7
12168	torpedo	64
12169	torr	1
12170	torricelli	1
12171	torso	1
12172	tortilla	1
12173	tortur	14
12174	toscap	1
12175	toss	14
12176	tossup	3
12177	total	75
12178	totalitarian	1
12179	tote	2
12180	totter	1
12181	touch	37
12182	touchdown	1
12183	touchi	2
12184	tough	32
12185	tough-fought	1
12186	toughen	1
12187	tougher	2
12188	toughest	2
12189	tour	45
12190	tourism	1
12191	tourist	12
12192	tournament	51
12193	tout	2
12194	tow	18
12195	toward	99
12196	towel	1
12197	tower	21
12198	town	114
12199	town-hall-styl	2
12200	town-to-town	1
12201	townsend	1
12202	townspeopl	2
12203	toy	3
12204	trace	13
12205	tracey	1
12206	traci	1
12207	track	47
12208	trade	72
12209	trader	11
12210	tradit	45
12211	traffic	24
12212	traffick	22
12213	tragedi	48
12214	tragic	15
12215	trail	45
12216	trailer	13
12217	train	54
12218	trainer	14
12219	traips	1
12220	trait	1
12221	traition	1
12222	traitor	1
12223	trajkov	1
12224	trampl	2
12225	tran	7
12226	trang	1
12227	tranquil	6
12228	transact	6
12229	transcend	1
12230	transcript	6
12231	transfer	27
12232	transform	6
12233	transit	45
12234	translat	21
12235	transmiss	2
12236	transmit	1
12237	transmitt	1
12238	transnat	1
12239	transpar	13
12240	transpir	3
12241	transport	53
12242	traor	1
12243	trap	69
12244	trash	13
12245	trauma	7
12246	traumat	1
12247	travail	1
12248	travel	71
12249	travel_warn	1
12250	travelg	1
12251	travesti	2
12252	tray	1
12253	tread	1
12254	treason	2
12255	treasur	5
12256	treasuri	2
12257	treat	39
12258	treati	7
12259	treatment	34
12260	trebjesanin	1
12261	tredway	1
12262	tree	13
12263	treeless	1
12264	trek	2
12265	trembl	1
12266	tremend	8
12267	tremor	23
12268	trench	1
12269	trench-coat	1
12270	trenchantli	1
12271	trend	15
12272	trent	7
12273	tri	324
12274	triag	1
12275	trial	82
12276	triangl	1
12277	tribal	10
12278	tribe	9
12279	tribesmen	1
12280	tribespeopl	1
12281	tribun	30
12282	tribut	12
12283	trichovich	1
12284	trick	13
12285	tricki	6
12286	trickl	4
12287	tricov	1
12288	trident	1
12289	trigger	23
12290	trillion	1
12291	trillion-dollar	1
12292	trim	12
12293	trio	1
12294	trip	83
12295	tripl	2
12296	triple-lay	2
12297	triplett	1
12298	tripoli	1
12299	tripp	1
12300	triumph	15
12301	trivedi	1
12302	troop	67
12303	trooper	5
12304	trophi	2
12305	trophy-hunt	1
12306	tropic	1
12307	trot	2
12308	troubl	64
12309	troublemak	1
12310	troublesom	2
12311	trounc	1
12312	troup	1
12313	trove	1
12314	truce	3
12315	truck	64
12316	truck-bomb	3
12317	trucker	2
12318	truckload	5
12319	true	34
12320	true-crim	2
12321	truer	1
12322	truli	16
12323	truman	5
12324	trumpet	4
12325	trundl	1
12326	trust	26
12327	trustworthi	1
12328	truth	21
12329	tsvangirai	1
12330	tu	1
12331	tube	11
12332	tuck	3
12333	tucker	1
12334	tudela	10
12335	tudjman	3
12336	tuesday	164
12337	tug	4
12338	tugboat	1
12339	tull	7
12340	tumb	1
12341	tumbl	7
12342	tumult	2
12343	tumultu	5
12344	tuna	1
12345	tune	6
12346	tune-up	1
12347	tuneup	2
12348	tungata	1
12349	tunisia	1
12350	tunnel	5
12351	tupac	4
12352	turban	1
12353	turbin	3
12354	turbul	4
12355	tureen	1
12356	turf	1
12357	turk	2
12358	turkey	17
12359	turkish	2
12360	turmoil	16
12361	turn	179
12362	turnaround	2
12363	turncoat	1
12364	turner	1
12365	turnout	27
12366	turnov	7
12367	tusca	1
12368	tussl	1
12369	tutori	1
12370	tuxedo	1
12371	tv	59
12372	twa	1
12373	twelfth	1
12374	twelv	2
12375	twenti	7
12376	twice	42
12377	twig	1
12378	twin	6
12379	twin-engin	8
12380	twist	21
12381	two	569
12382	two-	1
12383	two-and-a-half	1
12384	two-by-two	3
12385	two-candid	2
12386	two-car	1
12387	two-child	1
12388	two-day	5
12389	two-hour	5
12390	two-inch	1
12391	two-pag	4
12392	two-parti	1
12393	two-piec	2
12394	two-republ	1
12395	two-sets-to-non	1
12396	two-step	1
12397	two-stori	2
12398	two-term	10
12399	two-third	5
12400	two-tim	8
12401	two-way	4
12402	two-week	2
12403	two-week-long	1
12404	two-year	7
12405	two-year-old	1
12406	tx	14
12407	tyner	1
12408	type	23
12409	typewrit	1
12410	typhu	1
12411	typic	6
12412	typifi	1
12413	typograph	2
12414	tyranni	3
12415	tyrant	2
12416	tyson	5
12417	tysyacheletiy	1
12418	u	423
12419	u2	2
12420	ueno	2
12421	ufwet	1
12422	ugaz	3
12423	ugli	3
12424	uh-huh	1
12425	ulihrach	2
12426	ultim	31
12427	ultimatum	3
12428	ultra	1
12429	ultralight	3
12430	ultramodern	2
12431	ultranationalist	3
12432	umbil	1
12433	umbrella	2
12434	umesh	1
12435	umpir	6
12436	un	7
12437	unabl	24
12438	unaccept	7
12439	unaccount	12
12440	unaccounted-for	2
12441	unambigu	1
12442	unanim	6
12443	unannounc	4
12444	unansw	4
12445	unapologet	1
12446	unarm	5
12447	unattend	1
12448	unauthor	3
12449	unavoid	2
12450	unawar	3
12451	unbalanc	1
12452	unbear	1
12453	unbeaten	1
12454	unbeliev	6
12455	unbias	2
12456	unborn	1
12457	unbridl	1
12458	unbroken	2
12459	uncal	1
12460	uncanni	1
12461	unceasingli	1
12462	uncertain	14
12463	uncertainti	12
12464	unchalleng	3
12465	unchang	6
12466	uncharacterist	2
12467	uncharismat	1
12468	uncheck	4
12469	uncl	9
12470	unclaim	2
12471	unclassifi	3
12472	unclear	27
12473	uncoil	1
12474	uncollect	1
12475	uncomfort	2
12476	uncommit	2
12477	uncommon	1
12478	unconcern	1
12479	uncondit	4
12480	unconfirm	3
12481	unconsci	2
12482	unconstitut	2
12483	unconvinc	1
12484	uncork	1
12485	uncorrupt	1
12486	uncount	1
12487	uncov	14
12488	uncrit	1
12489	undaunt	1
12490	undecid	8
12491	undef	1
12492	undemocrat	3
12493	under-achiev	1
12494	underag	4
12495	undercov	1
12496	undercut	9
12497	underdog	1
12498	underestim	5
12499	undergo	7
12500	undergon	1
12501	underground	6
12502	underli	3
12503	underlin	3
12504	undermin	14
12505	underneath	7
12506	underpaid	1
12507	underscor	14
12508	undersea	1
12509	undersecretari	2
12510	undersecretary-gener	3
12511	undersheriff	2
12512	understaf	1
12513	understand	55
12514	understat	1
12515	understood	11
12516	understudi	1
12517	undertak	5
12518	undertaken	6
12519	underton	1
12520	undertook	1
12521	underw	5
12522	underwat	21
12523	underway	9
12524	underwood	1
12525	underworld	3
12526	undescrib	1
12527	undeserv	2
12528	undetect	6
12529	undisclos	2
12530	undisput	2
12531	undisturb	1
12532	undivid	1
12533	undo	1
12534	undoc	1
12535	undon	1
12536	undoubtedli	3
12537	undu	2
12538	unduli	2
12539	unearth	4
12540	uneasi	8
12541	unelect	1
12542	unemploy	5
12543	unenforc	1
12544	unequivoc	2
12545	uner	2
12546	unesco	1
12547	unexpect	9
12548	unexpectedli	4
12549	unexpir	1
12550	unexplain	4
12551	unexplod	4
12552	unfair	13
12553	unfairli	4
12554	unfamiliar	4
12555	unfathom	2
12556	unfaz	3
12557	unfett	9
12558	unfinish	4
12559	unfit	15
12560	unflatt	1
12561	unfold	12
12562	unforc	12
12563	unfortun	17
12564	unfound	3
12565	unfurl	1
12566	ungovern	2
12567	unhappi	4
12568	unharm	5
12569	unheard	1
12570	unhelp	1
12571	unhurt	1
12572	unicef	1
12573	unidentifi	15
12574	unif	2
12575	unifi	12
12576	uniform	24
12577	unilater	1
12578	unimagin	3
12579	uninform	1
12580	uninhabit	1
12581	unintellig	1
12582	unintend	1
12583	union	59
12584	union-l	1
12585	unionist	2
12586	uniqu	3
12587	unit	375
12588	uniti	23
12589	univers	65
12590	univis	3
12591	unjust	3
12592	unjustifi	7
12593	unjustli	1
12594	unknowingli	1
12595	unknown	38
12596	unlaw	1
12597	unleash	5
12598	unless	14
12599	unlevel	1
12600	unlik	31
12601	unlimit	2
12602	unload	11
12603	unman	1
12604	unmark	1
12605	unmistak	2
12606	unnam	4
12607	unnecessari	6
12608	unnot	1
12609	unoffici	5
12610	unpack	1
12611	unpalat	1
12612	unpolish	1
12613	unpopular	7
12614	unpreced	27
12615	unprecedentedli	1
12616	unpredict	4
12617	unpretenti	2
12618	unprint	1
12619	unprotect	4
12620	unpunish	1
12621	unquestion	1
12622	unravel	8
12623	unreason	2
12624	unrecov	1
12625	unregul	3
12626	unrel	5
12627	unreli	2
12628	unrepres	2
12629	unresolv	4
12630	unrest	17
12631	unrestrict	1
12632	unsaf	3
12633	unsatisfactori	4
12634	unsatisfi	1
12635	unsavori	2
12636	unscath	5
12637	unschedul	2
12638	unscom	1
12639	unscript	1
12640	unscrupul	2
12641	unseason	1
12642	unseat	11
12643	unsecur	4
12644	unseed	12
12645	unseen	2
12646	unselfish	1
12647	unsettl	6
12648	unshaken	2
12649	unshaven	1
12650	unsheath	1
12651	unspecif	3
12652	unspecifi	6
12653	unspectacular	3
12654	unspoken	1
12655	unstabl	9
12656	unsteadi	1
12657	unsteadili	1
12658	unsubstanti	2
12659	unsuccess	15
12660	unsupervis	2
12661	unsur	6
12662	unsuspect	1
12663	unswervingli	2
12664	unsympathet	1
12665	untabul	2
12666	untaint	1
12667	untal	1
12668	untap	2
12669	untest	2
12670	unthink	3
12671	unthreaten	2
12672	untold	2
12673	untouch	3
12674	untreat	2
12675	untrustworthi	1
12676	untruth	2
12677	unus	2
12678	unusu	29
12679	unveil	3
12680	unwant	3
12681	unwarr	1
12682	unwil	10
12683	unwilling	3
12684	unwis	2
12685	unwittingli	2
12686	up-to-d	1
12687	upbeat	1
12688	upcom	10
12689	updat	18
12690	upfront	1
12691	upheav	5
12692	upheld	1
12693	uphil	2
12694	uphold	3
12695	upkeep	1
12696	upon	30
12697	upper	8
12698	upris	44
12699	uproar	5
12700	uproot	1
12701	upscal	3
12702	upset	40
12703	upshot	1
12704	upsid	3
12705	upstag	1
12706	upstart	2
12707	upstat	2
12708	upsurg	1
12709	upto	1
12710	upward	2
12711	ural	2
12712	urban	8
12713	urdu-languag	2
12714	ureg	1
12715	urg	92
12716	urgenc	4
12717	urgent	12
12718	uruguay	2
12719	urvashi	1
12720	us	306
12721	us-back	1
12722	us-russian	2
12723	us-vietnam	1
12724	usa	6
12725	usaid	2
12726	usama	1
12727	usdoj	1
12728	use	308
12729	usha	1
12730	usher	3
12731	uss	228
12732	ussol	1
12733	ussr	2
12734	ustacov	1
12735	ustakov	1
12736	ustokov	1
12737	usual	39
12738	usulutan	1
12739	utah	6
12740	utensil	1
12741	util	5
12742	uttar	4
12743	utter	3
12744	utterli	14
12745	uvarov	1
12746	uvil	1
12747	uwint	1
12748	uzic	1
12749	v	13
12750	v-22	1
12751	v-trac	1
12752	va	37
12753	vacanc	11
12754	vacant	3
12755	vacat	15
12756	vacuum	5
12757	vadim	8
12758	vagari	1
12759	vagu	3
12760	vaibhav	3
12761	vaidya	1
12762	vain	6
12763	vajpaye	13
12764	valdimir	2
12765	valentin	37
12766	valetin	1
12767	valiantli	1
12768	valid	6
12769	vall	1
12770	vallanc	1
12771	vallentin	1
12772	valley	4
12773	valu	21
12774	valuabl	8
12775	van	21
12776	vandal	3
12777	vanek	9
12778	vanish	6
12779	vanquish	2
12780	vantag	1
12781	vap	1
12782	vapid	1
12783	vara	3
12784	varadero	1
12785	varga	3
12786	vari	7
12787	variat	2
12788	varieti	9
12789	variou	24
12790	various	1
12791	varonec	1
12792	vasiltsov	1
12793	vassal	1
12794	vast	23
12795	vastli	4
12796	vat	1
12797	vault	3
12798	vavrinec	1
12799	ve	137
12800	vecernj	2
12801	vedrin	4
12802	veekz	1
12803	veen	1
12804	vega	4
12805	veget	1
12806	vehement	3
12807	vehicl	46
12808	veil	9
12809	vein	1
12810	velensuela	1
12811	velez	1
12812	velimir	2
12813	vellari	1
12814	vending-stand	1
12815	vendor	2
12816	veneer	1
12817	venero	1
12818	venezuela	3
12819	venezuelan	2
12820	veng	2
12821	venom	2
12822	vent	1
12823	ventil	1
12824	ventur	15
12825	ventura	1
12826	venturoni	1
12827	venu	36
12828	verandah	2
12829	verb	2
12830	verbal	3
12831	verdict	24
12832	verg	7
12833	veri	275
12834	verifi	7
12835	vermont	3
12836	vern	24
12837	vernon	6
12838	vero	3
12839	veronica	1
12840	veronika	1
12841	vers	5
12842	version	18
12843	versu	1
12844	vertigo	1
12845	veselinov	1
12846	vesna	2
12847	vessel	56
12848	vest	8
12849	vestig	7
12850	vet	2
12851	veteran	41
12852	veto	2
12853	vetrivinia	1
12854	vex	1
12855	vi	3
12856	via	6
12857	vibe	1
12858	vibrat	1
12859	vicar	1
12860	vice	90
12861	vice-presid	3
12862	vice-presidenti	2
12863	vicent	1
12864	viciou	3
12865	vick	1
12866	victim	104
12867	victor	14
12868	victori	140
12869	video	40
12870	videodisc	1
12871	videotap	30
12872	vidyayevo	1
12873	vienna	1
12874	viet	3
12875	vietcong	1
12876	vietnam	55
12877	vietnam-clinton	1
12878	vietnames	45
12879	vietnamese-american	3
12880	view	61
12881	viewer	6
12882	viewpoint	1
12883	vigil	23
12884	vigor	10
12885	vij	1
12886	vijay	1
12887	vijesti	1
12888	vike	1
12889	vikram	1
12890	viktor	1
12891	vila	1
12892	vile	1
12893	vilifi	4
12894	villa	4
12895	villag	34
12896	villain	1
12897	villamil	1
12898	villanueva	3
12899	vilonuaeva	1
12900	vinc	1
12901	vincent	4
12902	vinci	4
12903	vinciguerra	2
12904	vindic	3
12905	vindict	2
12906	vineet	2
12907	vinegar	1
12908	vini	1
12909	vinroot	1
12910	vintag	1
12911	violat	31
12912	violenc	106
12913	violent	32
12914	vip	2
12915	viral	1
12916	virgin	2
12917	virgini	4
12918	virginia	60
12919	virginian	1
12920	virtu	3
12921	virtual	25
12922	viru	7
12923	virul	1
12924	visa	8
12925	viscer	1
12926	visibl	37
12927	vision	10
12928	visit	155
12929	visitor	6
12930	visor	1
12931	vista	1
12932	visual	4
12933	vital	17
12934	vitali	1
12935	vitamin	1
12936	vitup	1
12937	vituper	1
12938	vivid	5
12939	vividli	2
12940	viyanka	2
12941	vladamiro	1
12942	vladan	2
12943	vlademi	1
12944	vlademiro	1
12945	vladimero	1
12946	vladimir	79
12947	vladimiro	42
12948	vlajko	4
12949	vlatislav	1
12950	vm	4
12951	vo	2
12952	voa	58
12953	vocabulari	1
12954	vocal	3
12955	vodafon	7
12956	vogu	2
12957	voic	35
12958	void	7
12959	voinovich	1
12960	voislav	1
12961	vojislav	98
12962	vojislov	3
12963	vojvodina	5
12964	volatil	18
12965	volcan	1
12966	volcano	1
12967	volgin	1
12968	volley	15
12969	volta	1
12970	volum	1
12971	volunt	28
12972	voluntarili	2
12973	von	5
12974	vopt	1
12975	vote	182
12976	vote-count	3
12977	vote-gett	1
12978	vote-rig	2
12979	voter	65
12980	vow	45
12981	voyag	5
12982	vranj	2
12983	vranjkov	1
12984	vu	1
12985	vucic	1
12986	vuk	5
12987	vukicev	1
12988	vulcanologist	1
12989	vulner	35
12990	vuong	1
12991	vy	2
12992	vya	3
12993	vyacheslav	4
12994	vycheslav	1
12995	w	78
12996	wa	893
12997	wad	1
12998	wada	1
12999	wade	4
13000	wadi	1
13001	waft	2
13002	wage	14
13003	wagner	3
13004	wahab	1
13005	waifish	1
13006	waight	1
13007	wail	9
13008	wainek	1
13009	waisman	1
13010	waistband	1
13011	wait	99
13012	waiv	7
13013	waiver	5
13014	wake	31
13015	wake-up	1
13016	wakeforest	1
13017	wakil	1
13018	wal-mart	1
13019	walden	2
13020	waldo	1
13021	walk	67
13022	walk-in	2
13023	walker	7
13024	walkie-talki	1
13025	walkout	7
13026	wall	72
13027	wall-street	1
13028	wallac	3
13029	walled-in	1
13030	walter	6
13031	wand	2
13032	wanda	1
13033	wander	15
13034	wane	9
13035	wanna	1
13036	want	282
13037	war	191
13038	war-crim	4
13039	war-era	1
13040	war-fight	1
13041	war-i	1
13042	war-ii	1
13043	war-rel	2
13044	war-room	1
13045	war-torn	1
13046	ward	5
13047	warden	4
13048	ware	1
13049	warehous	3
13050	warfar	9
13051	warhead	1
13052	wari	6
13053	warili	1
13054	warm	14
13055	warmer	1
13056	warmest	1
13057	warmli	2
13058	warmth	2
13059	warmup	4
13060	warn	109
13061	warner	6
13062	warp	1
13063	warplan	5
13064	warrant	16
13065	warren	9
13066	warrior	5
13067	warsaw	1
13068	warship	77
13069	warship-refuel	1
13070	wartim	2
13071	wash	8
13072	washak	1
13073	washington	211
13074	washington-bas	3
13075	wasn	55
13076	wast	5
13077	wastag	1
13078	watch	99
13079	watchdog	2
13080	watcher	5
13081	watchman	3
13082	watchtow	1
13083	water	113
13084	water-fil	3
13085	waterfront	2
13086	waterg	1
13087	waterlin	11
13088	watermelon	1
13089	watersh	1
13090	waterway	2
13091	watkin	1
13092	watson	2
13093	wave	57
13094	waver	2
13095	wax	1
13096	way	301
13097	waybourn	1
13098	wayn	6
13099	wayner	1
13100	wbai-fm	1
13101	wc	1
13102	wcau-t	1
13103	wcau-tv	1
13104	weak	28
13105	weaken	8
13106	weaker	9
13107	wealth	8
13108	wealthi	15
13109	wealthier	1
13110	wealthiest	1
13111	weapon	75
13112	weaponri	9
13113	wear	40
13114	weari	14
13115	weather	47
13116	weather-induc	1
13117	weav	1
13118	web	18
13119	webb	1
13120	weber	1
13121	websit	7
13122	webster	8
13123	wed	10
13124	wedg	1
13125	wednesday	177
13126	wee	3
13127	week	376
13128	weekend	65
13129	weekli	10
13130	weekz	1
13131	weep	14
13132	weigh	13
13133	weight	14
13134	weighti	1
13135	weingartn	2
13136	weird	3
13137	welcom	49
13138	weld	7
13139	welder	1
13140	weldon	2
13141	welfar	3
13142	well	216
13143	well-arm	1
13144	well-b	3
13145	well-built	1
13146	well-calcul	1
13147	well-connect	1
13148	well-earn	1
13149	well-educ	1
13150	well-establish	1
13151	well-financ	1
13152	well-found	1
13153	well-fund	2
13154	well-intent	3
13155	well-known	12
13156	well-organ	11
13157	well-plan	7
13158	well-respect	1
13159	well-run	2
13160	well-tim	2
13161	well-train	1
13162	well-wish	3
13163	well-worn	1
13164	wen	1
13165	wendi	1
13166	went	159
13167	wento	1
13168	wep	2
13169	wept	4
13170	weren	24
13171	wesley	3
13172	west	125
13173	western	116
13174	western-mad	1
13175	westminst	1
13176	westward	1
13177	wet	3
13178	wethi	10
13179	wgbh	6
13180	wha	1
13181	whack	2
13182	whale	2
13183	whatev	27
13184	whatsoev	3
13185	wheat	1
13186	wheaton	1
13187	wheel	1
13188	wheelchair	1
13189	wheeler	3
13190	whenev	12
13191	wherea	3
13192	whereabout	23
13193	wherev	5
13194	whet	1
13195	whether	201
13196	whi	93
13197	whiff	1
13198	whilst	3
13199	whim	1
13200	whip	5
13201	whippani	1
13202	whirlwind	1
13203	whisk	1
13204	whisper	3
13205	whistl	5
13206	whistleblow	1
13207	whitacr	1
13208	white	167
13209	whitewash	3
13210	whitewat	19
